pair_id,target
22882,1
22883,1
22884,1
22885,1
22886,1
22887,1
22888,1
22889,1
22890,1
22891,1
22892,1
22893,1
22894,1
22895,1
22896,1
22897,1
22898,1
22899,1
22900,1
22901,1
22902,1
22903,1
22904,1
22905,1
22906,1
22907,1
22908,1
22909,1
22910,1
22911,1
22912,1
22913,1
22914,1
22915,1
22916,1
22917,1
22918,0
22919,0
22920,1
22921,1
22922,1
22923,1
22924,1
22925,1
22926,1
22927,1
22928,1
22929,1
22930,1
22931,1
22932,1
22933,1
22934,1
22935,0
22936,1
22937,1
22938,1
22939,0
22940,1
22941,0
22942,1
22943,1
22944,1
22945,1
22946,1
22947,1
22948,0
22949,0
22950,0
22951,0
22952,1
22953,1
22954,1
22955,1
22956,1
22957,0
22958,1
22959,1
22960,1
22961,1
22962,1
22963,1
22964,0
22965,0
22966,1
22967,1
22968,0
22969,1
22970,1
22971,1
22972,1
22973,1
22974,1
22975,1
22976,1
22977,0
22978,1
22979,0
22980,1
22981,0
22982,1
22983,1
22984,0
22985,1
22986,1
22987,1
22988,1
22989,1
22990,0
22991,1
22992,0
22993,0
22994,1
22995,1
22996,1
22997,0
22998,1
22999,1
23000,0
23001,1
23002,1
23003,1
23004,1
23005,1
23006,1
23007,1
23008,0
23009,1
23010,1
23011,0
23012,1
23013,1
23014,1
23015,0
23016,1
23017,1
23018,1
23019,1
23020,1
23021,1
23022,0
23023,0
23024,1
23025,1
23026,1
23027,1
23028,1
23029,1
23030,1
23031,1
23032,0
23033,1
23034,0
23035,1
23036,1
23037,1
23038,1
23039,1
23040,1
23041,1
23042,1
23043,0
23044,0
23045,1
23046,1
23047,1
23048,1
23049,1
23050,1
23051,1
23052,1
23053,1
23054,1
23055,1
23056,1
23057,1
23058,0
23059,1
23060,1
23061,1
23062,1
23063,1
23064,1
23065,1
23066,1
23067,0
23068,1
23069,1
23070,1
23071,0
23072,1
23073,1
23074,1
23075,1
23076,1
23077,1
23078,1
23079,1
23080,0
23081,1
23082,0
23083,1
23084,0
23085,0
23086,0
23087,1
23088,1
23089,1
23090,1
23091,1
23092,1
23093,1
23094,0
23095,1
23096,1
23097,1
23098,1
23099,1
23100,0
23101,1
23102,1
23103,0
23104,1
23105,1
23106,1
23107,1
23108,1
23109,1
23110,1
23111,0
23112,1
23113,1
23114,0
23115,1
23116,1
23117,0
23118,1
23119,1
23120,0
23121,1
23122,1
23123,1
23124,0
23125,1
23126,1
23127,0
23128,1
23129,1
23130,0
23131,1
23132,0
23133,1
23134,1
23135,1
23136,1
23137,1
23138,1
23139,1
23140,0
23141,0
23142,0
23143,1
23144,0
23145,0
23146,1
23147,1
23148,0
23149,1
23150,0
23151,0
23152,1
23153,1
23154,1
23155,1
23156,0
23157,0
23158,0
23159,1
23160,0
23161,1
23162,0
23163,1
23164,1
23165,0
23166,0
23167,0
23168,0
23169,0
23170,0
23171,0
23172,1
23173,0
23174,0
23175,0
23176,0
23177,0
23178,1
23179,1
23180,1
23181,0
23182,0
23183,1
23184,1
23185,1
23186,1
23187,1
23188,0
23189,1
23190,1
23191,0
23192,0
23193,1
23194,1
23195,0
23196,1
23197,0
23198,1
23199,0
23200,1
23201,1
23202,0
23203,1
23204,1
23205,1
23206,0
23207,0
23208,1
23209,1
23210,1
23211,1
23212,1
23213,1
23214,0
23215,1
23216,1
23217,1
23218,1
23219,1
23220,1
23221,1
23222,1
23223,1
23224,1
23225,1
23226,1
23227,1
23228,1
23229,1
23230,0
23231,0
23232,1
23233,1
23234,1
23235,1
23236,1
23237,1
23238,1
23239,1
23240,1
23241,1
23242,1
23243,1
23244,0
23245,1
23246,1
23247,0
23248,0
23249,0
23250,0
23251,1
23252,0
23253,0
23254,0
23255,0
23256,1
23257,1
23258,1
23259,1
23260,1
23261,1
23262,0
23263,1
23264,0
23265,1
23266,1
23267,1
23268,0
23269,0
23270,0
23271,1
23272,1
23273,1
23274,0
23275,1
23276,1
23277,1
23278,0
23279,1
23280,0
23281,1
23282,1
23283,0
23284,1
23285,1
23286,0
23287,1
23288,1
23289,0
23290,1
23291,1
23292,1
23293,1
23294,1
23295,1
23296,1
23297,0
23298,1
23299,1
23300,1
23301,1
23302,0
23303,1
23304,1
23305,1
23306,0
23307,1
23308,0
23309,1
23310,0
23311,1
23312,1
23313,1
23314,1
23315,0
23316,0
23317,1
23318,0
23319,0
23320,0
23321,1
23322,0
23323,1
23324,1
23325,1
23326,1
23327,1
23328,1
23329,1
23330,1
23331,1
23332,1
23333,1
23334,0
23335,1
23336,1
23337,0
23338,0
23339,0
23340,1
23341,1
23342,0
23343,1
23344,1
23345,1
23346,1
23347,1
23348,1
23349,1
23350,0
23351,1
23352,1
23353,1
23354,0
23355,1
23356,1
23357,0
23358,1
23359,1
23360,1
23361,0
23362,0
23363,1
23364,0
23365,1
23366,1
23367,1
23368,1
23369,1
23370,1
23371,0
23372,1
23373,1
23374,1
23375,1
23376,1
23377,0
23378,1
23379,1
23380,1
23381,1
23382,1
23383,1
23384,1
23385,1
23386,1
23387,1
23388,1
23389,1
23390,0
23391,1
23392,1
23393,0
23394,0
23395,1
23396,1
23397,1
23398,1
23399,1
23400,1
23401,1
23402,1
23403,1
23404,1
23405,1
23406,1
23407,0
23408,1
23409,1
23410,1
23411,1
23412,1
23413,1
23414,1
23415,1
23416,1
23417,1
23418,1
23419,1
23420,1
23421,1
23422,1
23423,1
23424,1
23425,1
23426,1
23427,1
23428,1
23429,1
23430,1
23431,1
23432,1
23433,1
23434,1
23435,1
23436,1
23437,1
23438,1
23439,1
23440,1
23441,1
23442,1
23443,1
23444,1
23445,1
23446,0
23447,1
23448,1
23449,1
23450,1
23451,0
23452,1
23453,1
23454,1
23455,1
23456,1
23457,1
23458,1
23459,1
23460,1
23461,1
23462,1
23463,1
23464,1
23465,1
23466,1
23467,1
23468,1
23469,1
23470,1
23471,1
23472,1
23473,1
23474,1
23475,1
23476,1
23477,1
23478,1
23479,1
23480,1
23481,1
23482,1
23483,1
23484,1
23485,1
23486,1
23487,1
23488,1
23489,0
23490,1
23491,1
23492,1
23493,1
23494,0
23495,1
23496,0
23497,1
23498,1
23499,1
23500,1
23501,1
23502,1
23503,0
23504,0
23505,1
23506,1
23507,1
23508,0
23509,0
23510,1
23511,1
23512,0
23513,1
23514,1
23515,0
23516,1
23517,1
23518,1
23519,1
23520,1
23521,0
23522,1
23523,0
23524,1
23525,1
23526,1
23527,1
23528,1
23529,1
23530,1
23531,1
23532,1
23533,0
23534,0
23535,1
23536,1
23537,1
23538,1
23539,1
23540,1
23541,1
23542,1
23543,0
23544,1
23545,1
23546,0
23547,0
23548,1
23549,1
23550,1
23551,1
23552,1
23553,0
23554,0
23555,1
23556,1
23557,1
23558,1
23559,1
23560,1
23561,1
23562,0
23563,1
23564,1
23565,0
23566,1
23567,1
23568,1
23569,1
23570,1
23571,1
23572,1
23573,0
23574,1
23575,0
23576,0
23577,1
23578,1
23579,1
23580,0
23581,1
23582,1
23583,1
23584,1
23585,1
23586,1
23587,1
23588,1
23589,1
23590,1
23591,1
23592,1
23593,1
23594,1
23595,1
23596,1
23597,1
23598,1
23599,1
23600,1
23601,1
23602,1
23603,1
23604,1
23605,1
23606,1
23607,1
23608,1
23609,1
23610,1
23611,1
23612,1
23613,1
23614,1
23615,1
23616,1
23617,1
23618,1
23619,1
23620,1
23621,1
23622,1
23623,1
23624,1
23625,1
23626,1
23627,1
23628,1
23629,1
23630,1
23631,1
23632,1
23633,1
23634,1
23635,1
23636,1
23637,1
23638,1
23639,1
23640,1
23641,1
23642,1
23643,1
23644,1
23645,1
23646,1
23647,1
23648,1
23649,1
23650,1
23651,1
23652,1
23653,1
23654,1
23655,1
23656,1
23657,1
23658,1
23659,1
23660,1
23661,1
23662,1
23663,1
23664,1
23665,1
23666,1
23667,1
23668,1
23669,1
23670,1
23671,1
23672,1
23673,1
23674,1
23675,1
23676,1
23677,1
23678,1
23679,1
23680,1
23681,1
23682,1
23683,1
23684,0
23685,1
23686,1
23687,1
23688,1
23689,1
23690,1
23691,1
23692,0
23693,1
23694,1
23695,1
23696,1
23697,1
23698,1
23699,1
23700,1
23701,1
23702,1
23703,1
23704,0
23705,0
23706,1
23707,1
23708,1
23709,1
23710,1
23711,1
23712,1
23713,1
23714,1
23715,1
23716,1
23717,0
23718,1
23719,1
23720,1
23721,1
23722,0
23723,0
23724,1
23725,1
23726,1
23727,1
23728,1
23729,0
23730,1
23731,1
23732,1
23733,1
23734,0
23735,1
23736,1
23737,1
23738,1
23739,1
23740,1
23741,1
23742,1
23743,0
23744,1
23745,1
23746,1
23747,1
23748,0
23749,1
23750,0
23751,1
23752,0
23753,1
23754,1
23755,0
23756,1
23757,1
23758,0
23759,1
23760,0
23761,1
23762,0
23763,0
23764,1
23765,0
23766,0
23767,1
23768,1
23769,1
23770,1
23771,0
23772,1
23773,1
23774,0
23775,1
23776,1
23777,1
23778,1
23779,1
23780,0
23781,0
23782,1
23783,1
23784,0
23785,1
23786,1
23787,1
23788,1
23789,1
23790,1
23791,1
23792,1
23793,1
23794,1
23795,1
23796,1
23797,1
23798,1
23799,1
23800,1
23801,0
23802,1
23803,1
23804,1
23805,1
23806,0
23807,0
23808,1
23809,1
23810,1
23811,1
23812,1
23813,1
23814,1
23815,1
23816,1
23817,1
23818,1
23819,0
23820,1
23821,1
23822,1
23823,0
23824,1
23825,0
23826,0
23827,1
23828,0
23829,1
23830,1
23831,1
23832,1
23833,1
23834,1
23835,1
23836,1
23837,1
23838,1
23839,1
23840,1
23841,1
23842,0
23843,0
23844,1
23845,0
23846,1
23847,1
23848,1
23849,1
23850,0
23851,1
23852,1
23853,0
23854,1
23855,1
23856,0
23857,1
23858,1
23859,1
23860,1
23861,0
23862,0
23863,1
23864,1
23865,1
23866,1
23867,1
23868,1
23869,0
23870,1
23871,1
23872,1
23873,1
23874,0
23875,1
23876,1
23877,1
23878,1
23879,1
23880,1
23881,1
23882,0
23883,1
23884,1
23885,1
23886,1
23887,1
23888,1
23889,1
23890,0
23891,1
23892,1
23893,1
23894,0
23895,1
23896,1
23897,1
23898,1
23899,1
23900,1
23901,1
23902,1
23903,1
23904,0
23905,1
23906,1
23907,1
23908,1
23909,1
23910,1
23911,1
23912,1
23913,1
23914,1
23915,1
23916,1
23917,1
23918,1
23919,1
23920,1
23921,0
23922,1
23923,0
23924,0
23925,0
23926,1
23927,1
23928,0
23929,1
23930,1
23931,1
23932,0
23933,1
23934,0
23935,1
23936,1
23937,1
23938,1
23939,1
23940,1
23941,1
23942,0
23943,0
23944,1
23945,1
23946,1
23947,1
23948,1
23949,1
23950,1
23951,0
23952,1
23953,1
23954,1
23955,1
23956,1
23957,1
23958,1
23959,1
23960,0
23961,1
23962,1
23963,1
23964,1
23965,1
23966,1
23967,1
23968,1
23969,1
23970,1
23971,1
23972,1
23973,0
23974,1
23975,1
23976,0
23977,0
23978,1
23979,1
23980,1
23981,1
23982,1
23983,1
23984,1
23985,1
23986,1
23987,0
23988,1
23989,1
23990,1
23991,1
23992,1
23993,1
23994,1
23995,1
23996,1
23997,1
23998,0
23999,0
24000,1
24001,0
24002,1
24003,1
24004,1
24005,0
24006,1
24007,1
24008,1
24009,1
24010,1
24011,0
24012,0
24013,0
24014,1
24015,1
24016,1
24017,1
24018,1
24019,1
24020,1
24021,0
24022,0
24023,1
24024,1
24025,1
24026,1
24027,0
24028,1
24029,1
24030,1
24031,1
24032,1
24033,1
24034,1
24035,1
24036,1
24037,1
24038,1
24039,1
24040,1
24041,1
24042,1
24043,1
24044,1
24045,1
24046,1
24047,1
24048,1
24049,0
24050,1
24051,1
24052,1
24053,1
24054,1
24055,0
24056,0
24057,1
24058,1
24059,1
24060,1
24061,1
24062,1
24063,1
24064,1
24065,1
24066,1
24067,1
24068,1
24069,1
24070,1
24071,1
24072,1
24073,0
24074,0
24075,0
24076,1
24077,1
24078,1
24079,0
24080,1
24081,1
24082,0
24083,1
24084,0
24085,1
24086,1
24087,1
24088,1
24089,1
24090,1
24091,0
24092,1
24093,0
24094,1
24095,1
24096,0
24097,1
24098,1
24099,0
24100,1
24101,1
24102,1
24103,1
24104,1
24105,1
24106,1
24107,1
24108,1
24109,0
24110,1
24111,1
24112,1
24113,0
24114,1
24115,0
24116,1
24117,1
24118,1
24119,1
24120,1
24121,1
24122,1
24123,1
24124,1
24125,1
24126,1
24127,1
24128,1
24129,1
24130,0
24131,1
24132,1
24133,1
24134,1
24135,0
24136,1
24137,1
24138,1
24139,1
24140,1
24141,1
24142,1
24143,1
24144,0
24145,1
24146,1
24147,1
24148,0
24149,0
24150,1
24151,1
24152,1
24153,1
24154,1
24155,1
24156,0
24157,1
24158,0
24159,1
24160,1
24161,1
24162,1
24163,1
24164,1
24165,0
24166,1
24167,1
24168,0
24169,1
24170,1
24171,1
24172,1
24173,0
24174,1
24175,1
24176,1
24177,0
24178,1
24179,1
24180,0
24181,1
24182,1
24183,0
24184,1
24185,1
24186,1
24187,1
24188,0
24189,1
24190,1
24191,0
24192,1
24193,1
24194,1
24195,1
24196,1
24197,1
24198,1
24199,1
24200,1
24201,1
24202,1
24203,1
24204,1
24205,1
24206,1
24207,1
24208,1
24209,0
24210,1
24211,0
24212,0
24213,1
24214,1
24215,0
24216,0
24217,1
24218,0
24219,1
24220,1
24221,0
24222,1
24223,1
24224,0
24225,0
24226,0
24227,0
24228,1
24229,1
24230,1
24231,1
24232,1
24233,0
24234,0
24235,1
24236,1
24237,0
24238,1
24239,1
24240,1
24241,1
24242,1
24243,1
24244,1
24245,1
24246,1
24247,1
24248,1
24249,1
24250,1
24251,1
24252,1
24253,0
24254,1
24255,1
24256,1
24257,0
24258,1
24259,1
24260,0
24261,0
24262,1
24263,0
24264,1
24265,1
24266,1
24267,0
24268,1
24269,0
24270,1
24271,1
24272,1
24273,1
24274,1
24275,1
24276,0
24277,1
24278,1
24279,1
24280,1
24281,0
24282,0
24283,1
24284,1
24285,0
24286,0
24287,1
24288,1
24289,1
24290,1
24291,1
24292,0
24293,1
24294,1
24295,1
24296,1
24297,1
24298,1
24299,1
24300,1
24301,0
24302,0
24303,0
24304,1
24305,1
24306,0
24307,0
24308,1
24309,1
24310,1
24311,1
24312,1
24313,1
24314,0
24315,1
24316,0
24317,1
24318,1
24319,1
24320,1
24321,1
24322,1
24323,0
24324,1
24325,1
24326,1
24327,1
24328,1
24329,1
24330,0
24331,0
24332,1
24333,0
24334,1
24335,1
24336,1
24337,1
24338,0
24339,1
24340,1
24341,0
24342,1
24343,1
24344,0
24345,0
24346,0
24347,1
24348,1
24349,1
24350,1
24351,1
24352,1
24353,1
24354,1
24355,0
24356,1
24357,1
24358,1
24359,1
24360,1
24361,1
24362,0
24363,0
24364,0
24365,1
24366,1
24367,0
24368,1
24369,1
24370,1
24371,0
24372,1
24373,0
24374,0
24375,1
24376,0
24377,1
24378,1
24379,1
24380,1
24381,0
24382,1
24383,1
24384,1
24385,0
24386,1
24387,0
24388,1
24389,0
24390,0
24391,1
24392,0
24393,1
24394,1
24395,1
24396,1
24397,1
24398,0
24399,1
24400,0
24401,1
24402,1
24403,1
24404,1
24405,1
24406,1
24407,0
24408,1
24409,1
24410,1
24411,1
24412,1
24413,1
24414,1
24415,1
24416,1
24417,1
24418,1
24419,1
24420,1
24421,1
24422,1
24423,0
24424,1
24425,1
24426,1
24427,1
24428,1
24429,1
24430,1
24431,1
24432,1
24433,0
24434,1
24435,0
24436,1
24437,1
24438,0
24439,0
24440,1
24441,0
24442,1
24443,1
24444,1
24445,1
24446,1
24447,0
24448,1
24449,1
24450,1
24451,0
24452,1
24453,0
24454,0
24455,1
24456,0
24457,1
24458,1
24459,0
24460,0
24461,0
24462,1
24463,1
24464,1
24465,0
24466,1
24467,1
24468,0
24469,1
24470,1
24471,1
24472,1
24473,1
24474,1
24475,1
24476,1
24477,1
24478,1
24479,1
24480,1
24481,1
24482,0
24483,1
24484,0
24485,0
24486,0
24487,0
24488,1
24489,1
24490,1
24491,1
24492,1
24493,1
24494,1
24495,0
24496,1
24497,0
24498,0
24499,1
24500,0
24501,1
24502,1
24503,1
24504,1
24505,1
24506,1
24507,0
24508,1
24509,0
24510,1
24511,1
24512,1
24513,1
24514,1
24515,1
24516,1
24517,0
24518,1
24519,0
24520,0
24521,1
24522,1
24523,1
24524,1
24525,1
24526,0
24527,1
24528,1
24529,1
24530,0
24531,1
24532,1
24533,0
24534,1
24535,0
24536,1
24537,1
24538,1
24539,0
24540,1
24541,1
24542,1
24543,1
24544,0
24545,1
24546,1
24547,1
24548,0
24549,1
24550,0
24551,0
24552,1
24553,0
24554,1
24555,1
24556,1
24557,0
24558,0
24559,1
24560,1
24561,0
24562,1
24563,0
24564,1
24565,1
24566,0
24567,1
24568,1
24569,0
24570,1
24571,0
24572,0
24573,1
24574,1
24575,1
24576,0
24577,1
24578,1
24579,1
24580,0
24581,1
24582,0
24583,1
24584,1
24585,1
24586,1
24587,0
24588,1
24589,1
24590,1
24591,1
24592,1
24593,1
24594,1
24595,1
24596,1
24597,1
24598,1
24599,1
24600,1
24601,1
24602,1
24603,1
24604,1
24605,1
24606,1
24607,1
24608,1
24609,1
24610,1
24611,1
24612,1
24613,1
24614,1
24615,1
24616,1
24617,1
24618,1
24619,1
24620,1
24621,1
24622,1
24623,1
24624,1
24625,1
24626,1
24627,1
24628,1
24629,1
24630,1
24631,1
24632,1
24633,1
24634,1
24635,1
24636,1
24637,1
24638,1
24639,1
24640,1
24641,1
24642,1
24643,1
24644,1
24645,1
24646,1
24647,1
24648,1
24649,1
24650,1
24651,1
24652,1
24653,1
24654,1
24655,1
24656,1
24657,1
24658,1
24659,1
24660,1
24661,1
24662,1
24663,1
24664,1
24665,1
24666,1
24667,1
24668,1
24669,1
24670,1
24671,1
24672,1
24673,1
24674,1
24675,1
24676,1
24677,1
24678,1
24679,1
24680,1
24681,1
24682,1
24683,1
24684,1
24685,1
24686,1
24687,1
24688,1
24689,0
24690,1
24691,0
24692,1
24693,1
24694,1
24695,0
24696,1
24697,1
24698,1
24699,1
24700,1
24701,1
24702,0
24703,1
24704,1
24705,1
24706,1
24707,1
24708,1
24709,1
24710,1
24711,1
24712,1
24713,1
24714,1
24715,0
24716,1
24717,1
24718,0
24719,1
24720,1
24721,1
24722,1
24723,0
24724,0
24725,1
24726,1
24727,1
24728,0
24729,1
24730,1
24731,0
24732,1
24733,0
24734,1
24735,1
24736,1
24737,1
24738,1
24739,1
24740,1
24741,1
24742,0
24743,1
24744,1
24745,1
24746,1
24747,1
24748,1
24749,1
24750,1
24751,1
24752,1
24753,0
24754,1
24755,1
24756,1
24757,1
24758,1
24759,1
24760,1
24761,1
24762,1
24763,1
24764,0
24765,1
24766,1
24767,1
24768,0
24769,1
24770,0
24771,1
24772,1
24773,1
24774,1
24775,1
24776,0
24777,1
24778,1
24779,1
24780,1
24781,1
24782,1
24783,1
24784,1
24785,0
24786,1
24787,1
24788,1
24789,1
24790,1
24791,1
24792,0
24793,0
24794,1
24795,1
24796,1
24797,1
24798,1
24799,1
24800,1
24801,1
24802,1
24803,1
24804,1
24805,1
24806,1
24807,1
24808,1
24809,1
24810,1
24811,1
24812,1
24813,1
24814,1
24815,0
24816,1
24817,1
24818,1
24819,0
24820,0
24821,1
24822,1
24823,1
24824,1
24825,1
24826,1
24827,1
24828,1
24829,1
24830,1
24831,1
24832,1
24833,1
24834,1
24835,1
24836,1
24837,1
24838,1
24839,1
24840,1
24841,1
24842,1
24843,1
24844,1
24845,1
24846,1
24847,1
24848,1
24849,1
24850,1
24851,0
24852,1
24853,1
24854,1
24855,1
24856,1
24857,1
24858,1
24859,1
24860,1
24861,1
24862,1
24863,0
24864,1
24865,1
24866,1
24867,1
24868,1
24869,1
24870,1
24871,1
24872,1
24873,1
24874,1
24875,1
24876,1
24877,1
24878,1
24879,1
24880,1
24881,1
24882,1
24883,1
24884,1
24885,1
24886,1
24887,1
24888,1
24889,1
24890,1
24891,1
24892,1
24893,1
24894,1
24895,1
24896,0
24897,1
24898,1
24899,1
24900,1
24901,1
24902,1
24903,1
24904,1
24905,1
24906,1
24907,1
24908,1
24909,1
24910,1
24911,1
24912,1
24913,1
24914,1
24915,1
24916,1
24917,1
24918,1
24919,1
24920,1
24921,1
24922,1
24923,1
24924,1
24925,1
24926,1
24927,1
24928,1
24929,1
24930,0
24931,1
24932,1
24933,1
24934,1
24935,1
24936,1
24937,1
24938,1
24939,1
24940,1
24941,1
24942,1
24943,1
24944,1
24945,1
24946,1
24947,1
24948,1
24949,1
24950,1
24951,1
24952,1
24953,1
24954,1
24955,1
24956,1
24957,1
24958,1
24959,1
24960,1
24961,1
24962,1
24963,1
24964,0
24965,1
24966,1
24967,1
24968,1
24969,1
24970,1
24971,1
24972,1
24973,1
24974,1
24975,1
24976,1
24977,1
24978,1
24979,1
24980,1
24981,1
24982,1
24983,1
24984,1
24985,1
24986,0
24987,1
24988,1
24989,0
24990,0
24991,1
24992,1
24993,0
24994,1
24995,0
24996,1
24997,1
24998,0
24999,0
25000,0
25001,0
25002,0
25003,1
25004,1
25005,0
25006,1
25007,0
25008,1
25009,0
25010,0
25011,0
25012,0
25013,1
25014,1
25015,0
25016,0
25017,0
25018,1
25019,1
25020,1
25021,0
25022,0
25023,0
25024,0
25025,1
25026,1
25027,0
25028,0
25029,0
25030,1
25031,1
25032,0
25033,1
25034,1
25035,0
25036,0
25037,0
25038,1
25039,1
25040,0
25041,0
25042,1
25043,0
25044,1
25045,1
25046,0
25047,0
25048,0
25049,0
25050,1
25051,1
25052,1
25053,0
25054,0
25055,1
25056,1
25057,1
25058,0
25059,1
25060,1
25061,0
25062,1
25063,0
25064,0
25065,1
25066,0
25067,0
25068,0
25069,1
25070,0
25071,1
25072,0
25073,1
25074,1
25075,0
25076,0
25077,1
25078,1
25079,0
25080,1
25081,1
25082,1
25083,0
25084,0
25085,1
25086,1
25087,0
25088,1
25089,1
25090,1
25091,1
25092,1
25093,1
25094,1
25095,1
25096,1
25097,1
25098,1
25099,1
25100,1
25101,1
25102,1
25103,1
25104,1
25105,1
25106,1
25107,1
25108,1
25109,1
25110,1
25111,1
25112,1
25113,1
25114,1
25115,1
25116,1
25117,0
25118,1
25119,1
25120,1
25121,1
25122,1
25123,1
25124,1
25125,1
25126,1
25127,1
25128,1
25129,1
25130,1
25131,1
25132,1
25133,1
25134,1
25135,1
25136,1
25137,1
25138,1
25139,1
25140,1
25141,1
25142,1
25143,1
25144,1
25145,1
25146,1
25147,1
25148,1
25149,1
25150,1
25151,1
25152,1
25153,1
25154,1
25155,1
25156,1
25157,1
25158,1
25159,1
25160,1
25161,1
25162,1
25163,1
25164,1
25165,1
25166,1
25167,1
25168,1
25169,1
25170,1
25171,1
25172,1
25173,1
25174,1
25175,1
25176,1
25177,1
25178,1
25179,1
25180,1
25181,1
25182,1
25183,1
25184,1
25185,1
25186,1
25187,1
25188,1
25189,1
25190,1
25191,1
25192,1
25193,1
25194,1
25195,1
25196,1
25197,1
25198,1
25199,1
25200,1
25201,1
25202,1
25203,1
25204,1
25205,1
25206,1
25207,1
25208,1
25209,1
25210,1
25211,1
25212,1
25213,1
25214,1
25215,1
25216,1
25217,1
25218,1
25219,1
25220,1
25221,1
25222,1
25223,1
25224,1
25225,1
25226,1
25227,1
25228,1
25229,1
25230,1
25231,1
25232,1
25233,1
25234,1
25235,1
25236,1
25237,1
25238,1
25239,1
25240,1
25241,1
25242,1
25243,1
25244,1
25245,1
25246,1
25247,1
25248,1
25249,1
25250,1
25251,1
25252,1
25253,1
25254,1
25255,1
25256,1
25257,1
25258,1
25259,1
25260,1
25261,1
25262,1
25263,0
25264,1
25265,1
25266,1
25267,0
25268,1
25269,1
25270,0
25271,1
25272,1
25273,1
25274,1
25275,0
25276,1
25277,1
25278,1
25279,0
25280,1
25281,1
25282,1
25283,0
25284,1
25285,1
25286,0
25287,1
25288,1
25289,0
25290,1
25291,1
25292,0
25293,1
25294,1
25295,0
25296,0
25297,0
25298,0
25299,1
25300,0
25301,1
25302,1
25303,1
25304,1
25305,0
25306,1
25307,0
25308,1
25309,0
25310,1
25311,1
25312,1
25313,1
25314,1
25315,1
25316,1
25317,1
25318,1
25319,1
25320,1
25321,1
25322,0
25323,1
25324,1
25325,1
25326,1
25327,1
25328,1
25329,1
25330,1
25331,1
25332,1
25333,1
25334,1
25335,1
25336,0
25337,0
25338,0
25339,1
25340,1
25341,1
25342,1
25343,1
25344,0
25345,1
25346,1
25347,1
25348,1
25349,1
25350,1
25351,1
25352,1
25353,1
25354,1
25355,1
25356,1
25357,1
25358,1
25359,1
25360,1
25361,0
25362,1
25363,1
25364,1
25365,1
25366,1
25367,1
25368,0
25369,1
25370,1
25371,0
25372,1
25373,1
25374,1
25375,1
25376,1
25377,1
25378,1
25379,0
25380,1
25381,1
25382,1
25383,0
25384,1
25385,0
25386,1
25387,1
25388,1
25389,1
25390,1
25391,1
25392,1
25393,0
25394,1
25395,1
25396,1
25397,1
25398,0
25399,1
25400,1
25401,1
25402,1
25403,1
25404,0
25405,1
25406,0
25407,0
25408,1
25409,1
25410,1
25411,1
25412,1
25413,1
25414,1
25415,1
25416,1
25417,1
25418,1
25419,0
25420,1
25421,1
25422,1
25423,1
25424,1
25425,0
25426,0
25427,0
25428,0
25429,1
25430,1
25431,0
25432,1
25433,0
25434,1
25435,0
25436,0
25437,1
25438,1
25439,1
25440,1
25441,0
25442,1
25443,1
25444,1
25445,1
25446,1
25447,1
25448,1
25449,1
25450,1
25451,1
25452,1
25453,1
25454,0
25455,1
25456,0
25457,1
25458,1
25459,1
25460,1
25461,1
25462,1
25463,1
25464,1
25465,1
25466,0
25467,0
25468,1
25469,1
25470,0
25471,1
25472,1
25473,1
25474,0
25475,0
25476,1
25477,0
25478,1
25479,1
25480,0
25481,1
25482,1
25483,0
25484,1
25485,1
25486,0
25487,1
25488,1
25489,1
25490,1
25491,0
25492,1
25493,1
25494,1
25495,1
25496,0
25497,0
25498,1
25499,0
25500,0
25501,0
25502,1
25503,1
25504,1
25505,0
25506,1
25507,1
25508,0
25509,1
25510,1
25511,0
25512,0
25513,0
25514,1
25515,0
25516,1
25517,1
25518,1
25519,1
25520,1
25521,1
25522,1
25523,1
25524,1
25525,1
25526,0
25527,1
25528,0
25529,0
25530,1
25531,0
25532,0
25533,1
25534,1
25535,0
25536,0
25537,1
25538,1
25539,1
25540,1
25541,1
25542,1
25543,0
25544,1
25545,1
25546,1
25547,1
25548,1
25549,1
25550,1
25551,1
25552,1
25553,1
25554,1
25555,1
25556,1
25557,1
25558,1
25559,1
25560,1
25561,1
25562,1
25563,1
25564,1
25565,1
25566,1
25567,1
25568,1
25569,1
25570,1
25571,1
25572,1
25573,1
25574,1
25575,1
25576,1
25577,1
25578,1
25579,1
25580,1
25581,1
25582,1
25583,1
25584,1
25585,1
25586,1
25587,1
25588,1
25589,1
25590,1
25591,1
25592,1
25593,1
25594,1
25595,1
25596,1
25597,1
25598,1
25599,1
25600,1
25601,1
25602,1
25603,1
25604,0
25605,1
25606,0
25607,1
25608,1
25609,1
25610,1
25611,1
25612,1
25613,1
25614,1
25615,1
25616,1
25617,1
25618,1
25619,0
25620,0
25621,1
25622,1
25623,1
25624,1
25625,1
25626,1
25627,1
25628,1
25629,1
25630,1
25631,1
25632,1
25633,1
25634,1
25635,0
25636,1
25637,1
25638,1
25639,0
25640,1
25641,1
25642,1
25643,1
25644,1
25645,1
25646,1
25647,1
25648,1
25649,1
25650,1
25651,1
25652,1
25653,1
25654,1
25655,1
25656,1
25657,1
25658,1
25659,1
25660,1
25661,1
25662,1
25663,1
25664,1
25665,0
25666,1
25667,1
25668,1
25669,0
25670,1
25671,0
25672,1
25673,1
25674,0
25675,1
25676,1
25677,1
25678,1
25679,1
